J1,J2,J3
0.000000,-2.265499,1.712535
0.000000,-1.447692,2.333767
0.000000,-0.278686,2.373361
0.000000,0.958836,1.807128
0.000000,1.974795,0.771354
0.000000,2.528931,-0.469175
0.000000,2.478233,-1.593948
0.000000,1.817042,-2.317761
0.000000,0.695929,-2.467975
0.000000,-0.603617,-2.020174
0.000000,-1.742465,-1.089475
0.000000,-2.420487,0.102728
0.000000,-2.462474,1.271763
0.000000,-1.865560,2.125012
0.000000,-0.793121,2.432804
0.000000,0.478875,2.098944
0.000000,1.636565,1.200233
0.000000,2.397267,-0.026976
0.000000,2.565699,-1.252351
0.000000,2.082008,-2.148859
0.000000,1.053437,-2.487760
0.000000,-0.256199,-2.194876
0.000000,-1.493478,-1.354153
0.000000,-2.318943,-0.175995
0.000000,-2.508566,1.048119
0.000000,-2.018363,2.003127
0.000000,-0.990703,2.425792
0.000000,0.296555,2.185075
0.000000,1.511059,1.333928
0.000000,2.344514,0.103839
0.000000,2.576592,-1.160950
0.000000,2.128989,-2.108581
0.000000,1.102805,-2.486357
0.000000,-0.229171,-2.206756
0.000000,-1.493478,-1.354153
0.000000,-2.329522,-0.150697
0.000000,-2.501586,1.093820
0.000000,-1.969351,2.045797
0.000000,-0.892671,2.431496
0.000000,0.426992,2.124781
0.000000,1.636565,1.200233
0.000000,2.416619,-0.079311
0.000000,2.550396,-1.341507
0.000000,1.981890,-2.223014
0.000000,0.851477,-2.482779
0.000000,-0.524264,-2.063751
0.000000,-1.742465,-1.089475
0.000000,-2.442433,0.178674
0.000000,-2.421547,1.399565
0.000000,-1.696283,2.227893
0.000000,-0.487097,2.410300
0.000000,0.860180,1.875250
0.000000,1.974795,0.771354
0.000000,2.548856,-0.571562
0.000000,2.408578,-1.748265
0.000000,1.572107,-2.412231
0.000000,0.269242,-2.382930
0.000000,-1.112445,-1.683724
0.000000,-2.150069,-0.515645
0.000000,-2.526653,0.798337
0.000000,-2.135045,1.884518
0.000000,-1.105901,2.413198
0.000000,0.247423,2.206078
0.000000,1.533264,1.311101
0.000000,2.386789,0.000286
0.000000,2.555145,-1.316668
0.000000,1.968082,-2.232149
0.000000,0.781651,-2.477266
0.000000,-0.646339,-1.995780
0.000000,-1.866252,-0.938105
0.000000,-2.490767,0.391679
0.000000,-2.327957,1.607483
0.000000,-1.441354,2.335880
0.000000,-0.115590,2.332748
0.000000,1.247530,1.580775
0.000000,2.247447,0.312298
0.000000,2.583242,-1.063526
0.000000,2.134079,-2.103976
0.000000,1.016101,-2.488116
0.000000,-0.426529,-2.114393
0.000000,-1.726065,-1.108425
0.000000,-2.455674,0.229218
0.000000,-2.381494,1.498600
0.000000,-1.540268,2.299773
0.000000,-0.213107,2.358254
0.000000,1.182584,1.635417
0.000000,2.222503,0.360868
0.000000,2.584092,-1.040818
0.000000,2.134714,-2.103398
0.000000,0.994203,-2.488049
0.000000,-0.474380,-2.090011
0.000000,-1.778852,-1.046553
0.000000,-2.476817,0.320573
0.000000,-2.338211,1.588219
0.000000,-1.423171,2.341795
0.000000,-0.045354,2.312140
0.000000,1.350082,1.489714
0.000000,2.325562,0.147389
0.000000,2.565699,-1.252351
0.000000,1.970271,-2.230717
0.000000,0.713362,-2.470086
0.000000,-0.786152,-1.911245
0.000000,-2.007120,-0.744387
0.000000,-2.523149,0.661030
0.000000,-2.163069,1.851708
0.000000,-1.066125,2.418288
0.000000,0.386877,2.144031
0.000000,1.717704,1.107311
0.000000,2.495444,-0.330309
0.000000,2.452342,-1.657263
0.000000,1.576586,-2.410908
0.000000,0.150743,-2.348404
0.000000,-1.324959,-1.509602
0.000000,-2.318943,-0.175995
0.000000,-2.476609,1.217034
0.000000,-1.754445,2.195778
0.000000,-0.422254,2.400632
0.000000,1.055904,1.735668
0.000000,2.185630,0.429681
0.000000,2.584092,-1.040818
0.000000,2.093289,-2.139539
0.000000,0.858956,-2.483257
0.000000,-0.685597,-1.972779
0.000000,-1.971709,-0.795598
